chrom,feat_acc,acc,CV,M,MSQ,SD,per_SD,per_M,per_MSQ,per_CV,per
2,AT2G41930,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_25480,2.803181496170795,0.04457382565826035,0.01759895940835837,0.12494852329877844,0.703106225802145,0.620377375283699,0.27695696675715364,0.9188954652663432,0.703106225802145
3,AT3G04320,pCAMTA2-22C-mock_S1_peak_28744,-0.441154602383433,-0.28314871320717533,0.09577629096957413,0.12491235799029214,0.7027502113835611,0.035134172934003824,0.9176939166036224,0.46195095901384003,0.7027502113835611
3,AT3G02880,pCAMTA3-22C-cycloheximide_S6_peak_23768,6.737421919088724,0.018539446270580795,0.015945737436632076,0.12490807167117873,0.702705709581238,0.5665301944728761,0.23623781763161408,0.966912909972854,0.702705709581238
5,AT5G43820,pCAMTA2-22C-mock_S1_peak_60508,0.7359390960966334,0.16972342176558178,0.04440757411287445,0.12490610160058993,0.702661207778915,0.845734502247341,0.6865515553379912,0.7244670909171822,0.702661207778915
2,AT2G33500,pCAMTA3-22C-cycloheximide_S6_peak_19605,-1.475774599993168,-0.08462578198140479,0.0227586802786595,0.12488857955271669,0.7024832005696231,0.33779093053268655,0.3964443059943928,0.16935160874015398,0.7024832005696231
5,AT5G11100,pCAMTA2-22C-mock_S1_peak_54280,-1.1372735191737666,-0.10977888835705163,0.02763858291720117,0.12484862269280814,0.7022161897556851,0.28100663076854615,0.4865604556984558,0.2210627030394731,0.7022161897556851
1,AT1G15000,pCAMTA2-22C-mock_S1_peak_4184,-1.036546002871243,-0.12044443667234378,0.030093435830141672,0.1248461994007965,0.7021716879533622,0.2585332205954341,0.5277246228472253,0.2428240843754172,0.7021716879533622
1,AT1G14990,pCAMTA2-22C-mock_S1_peak_4184,-1.036546002871243,-0.12044443667234378,0.030093435830141672,0.1248461994007965,0.7021716879533622,0.2585332205954341,0.5277246228472253,0.2428240843754172,0.7021716879533622
5,AT5G09320,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_52612,-0.7871170149015105,-0.15860923794914958,0.040742922167063315,0.124844029910338,0.7021271861510391,0.17972052868141158,0.6555783009211873,0.3136264518713008,0.7021271861510391
3,AT3G24770,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_34039,-3.63505049000192,-0.034342757394889345,0.01676386561478,0.12483765709630958,0.7020826843487161,0.45656624093275777,0.25604111966534643,0.06450536246717992,0.7020826843487161
5,AT5G64010,pCAMTA3-22C-mock_S4_peak_75168,-2.944473549641108,-0.042397255446945316,0.017381952954316666,0.12483759724090789,0.7020381825463932,0.43805349116639225,0.27166125228071736,0.08101553112901072,0.7020381825463932
5,AT5G44400,pCAMTA2-22C-mock_S1_peak_60692,-2.2115845688226714,-0.05644639713897797,0.018770217871793504,0.12483598087819987,0.7019936807440701,0.40516665924969963,0.3065951671042677,0.11163277112723065,0.7019936807440701
1,AT1G13580,pCAMTA2-22C-mock_S1_peak_3761,-0.8236361385594317,-0.15155725502885692,0.038551639200429595,0.12482803230263473,0.7018601753371011,0.19311557118063283,0.6332383961550443,0.3024564994882293,0.7018601753371011
1,AT1G13590,pCAMTA2-22C-mock_S1_peak_3761,-0.8236361385594317,-0.15155725502885692,0.038551639200429595,0.12482803230263473,0.7018601753371011,0.19311557118063283,0.6332383961550443,0.3024564994882293,0.7018601753371011
2,AT2G04740,pCAMTA2-22C-mock_S1_peak_18423,-2.0530031640435253,-0.060789334289795924,0.019270556794888302,0.12480069563705061,0.7015041609185172,0.39413021227359707,0.31892216634773707,0.12075564060344444,0.7015041609185172
5,AT5G23370,pCAMTA2-22C-mock_S1_peak_57561,-0.5144924821006538,-0.2425668952103696,0.07441345011379595,0.12479884399223225,0.7014151573138712,0.06365982822304303,0.8630012015486627,0.4286191090739175,0.7014151573138712
1,AT1G22360,pCAMTA2-22C-mock_S1_peak_6216,19.507942140104138,0.0063970972241793106,0.015614515833978578,0.12479420251391078,0.7013706555115482,0.5420542031952295,0.22724845356236928,0.9883627786925371,0.7013706555115482
5,AT5G61480,pCAMTA3-22C-cycloheximide_S6_peak_54757,2.3575855344734107,0.05293282534996077,0.01837534241031385,0.12479366334387497,0.7012371501045792,0.6374660673757288,0.296849272395532,0.9033643362556184,0.7012371501045792
1,AT1G50620,pCAMTA3-22C-cycloheximide_S6_peak_8470,-18.60915607088737,-0.006705903197801671,0.01561781253650913,0.12479119920415399,0.7011481464999333,0.5146410929642651,0.22738195896933827,0.013417293400382715,0.7011481464999333
1,AT1G53070,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_10487,0.7015326467177792,0.17786986545587263,0.04720811614304817,0.12478151748459361,0.7011036446976102,0.8570824618397045,0.710449023185439,0.7130301277201727,0.7011036446976102
1,AT1G02720,pCAMTA2-22C-mock_S1_peak_526,1.5129990341470025,0.08246729051763789,0.022369138291172395,0.12477293090190639,0.7010591428952873,0.6968314716746028,0.387365938320502,0.852721285212051,0.7010591428952873
2,AT2G18050,pCAMTA2-22C-mock_S1_peak_19634,2.581370567805499,0.048328610981868164,0.017899228621764695,0.12475405397151608,0.7009701392906412,0.6281206888879,0.2849227893729696,0.9115526678830492,0.7009701392906412
3,AT3G14067,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_31111,-0.7478063788090202,-0.16682449977423142,0.04339358128646567,0.1247524250727942,0.7009256374883183,0.16499043211250056,0.679965288594188,0.3288015664634418,0.7009256374883183
4,AT4G17085,pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_34350,0.6067372272064327,0.20560199033972154,0.05783383813569648,0.12474638152684643,0.7007476302790263,0.8896577811401362,0.7879266610297717,0.6809888300476169,0.7007476302790263
4,AT4G11160,pCAMTA2-22C-mock_S1_peak_43330,-0.7520845874408031,-0.1658575145559914,0.04306850342033176,0.12473888040879978,0.7007031284767034,0.16645899158915936,0.6769391660362245,0.327065996172845,0.7007031284767034
2,AT2G01940,pCAMTA3-22C-cycloheximide_S6_peak_14951,-101.25298973111316,-0.0012319430200199803,0.01556106486154925,0.1247379139553996,0.7006586266743803,0.5265230741845045,0.22586889769035645,0.0021138356103422187,0.7006586266743803
4,AT4G14220,pCAMTA3-22C-mock_S4_peak_50190,1.1814180464210982,0.10558270549065184,0.026707105116995727,0.12473731365662004,0.7006141248720573,0.7420898046370878,0.47120733389702285,0.8127586667260024,0.7006141248720573
4,AT4G14210,pCAMTA3-22C-mock_S4_peak_50190,1.1814180464210982,0.10558270549065184,0.026707105116995727,0.12473731365662004,0.7006141248720573,0.7420898046370878,0.47120733389702285,0.8127586667260024,0.7006141248720573
1,AT1G13320,pCAMTA2-22C-mock_S1_peak_3706,4.0157816248389775,0.031060806224229933,0.016523198472907806,0.1247334148879467,0.7005696230697344,0.5925637488318277,0.25061189978194115,0.9417693916603622,0.7005696230697344
2,AT2G19160,pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_15168,0.5677472332622564,0.21968836952405826,0.06381991997431798,0.12472746397718028,0.7004361176627654,0.9052334119531841,0.8201904677139424,0.6673267767344577,0.7004361176627654
1,AT1G05270,pCAMTA2-22C-mock_S1_peak_1318,-1.2532469919363054,-0.09950023602754793,0.025449980823909885,0.12469837149847683,0.7003471140581193,0.30410306617418004,0.44926794535178677,0.2001023541453429,0.7003471140581193
4,AT4G29180,pCAMTA2-22C-mock_S1_peak_47984,-0.6120038580741108,-0.2037498158968759,0.0570629984453782,0.12469567341077786,0.7003026122557964,0.10651506386008633,0.7836544880067643,0.38611988785545814,0.7003026122557964
1,AT1G22882,pCAMTA3-22C-cycloheximide_S6_peak_5227,71.75864251498926,0.0017376648603586453,0.015551231934263348,0.12469247152533477,0.7001691068488274,0.5323528102888166,0.22551288327177252,0.996996128343198,0.7001691068488274
1,AT1G17744,pCAMTA3-22C-mock_S4_peak_5596,-1.0897921690382542,-0.11439999194576303,0.028630519440093493,0.1246722153605319,0.7000356014418584,0.2704152018156735,0.5037826531974545,0.23125361577143874,0.7000356014418584
1,AT1G17745,pCAMTA3-22C-mock_S4_peak_5596,-1.0897921690382542,-0.11439999194576303,0.028630519440093493,0.1246722153605319,0.7000356014418584,0.2704152018156735,0.5037826531974545,0.23125361577143874,0.7000356014418584
3,AT3G15270,pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_24460,-1.9169417515006661,-0.06503226082407491,0.019770072471208686,0.12466305596815032,0.6999465978372124,0.3844733211695074,0.33062614035868454,0.13108005874237907,0.6999465978372124
